,thc_emissions
494,62.52649849072864
495,62.52649849072864
496,62.52649849072864
497,62.52649849072864
498,62.52649849072864
499,62.52649849072864
500,66.0
501,62.52649849072864
502,62.52649849072864
503,62.52649849072864
504,62.52649849072864
505,62.52649849072864
506,62.52649849072864
507,62.52649849072864
508,62.52649849072864
509,62.52649849072864
510,62.52649849072864
511,62.52649849072864
512,62.52649849072864
513,62.52649849072864
514,62.52649849072864
515,62.52649849072864
516,62.52649849072864
517,62.52649849072864
518,62.52649849072864
519,62.52649849072864
520,62.52649849072864
521,62.52649849072864
522,62.52649849072864
523,62.52649849072864
524,62.52649849072864
525,58.0
526,27.0
527,58.0
528,108.0
529,58.0
530,108.0
531,58.0
532,27.0
533,108.0
534,62.52649849072864
535,62.52649849072864
536,62.52649849072864
537,62.52649849072864
538,62.52649849072864
539,62.52649849072864
540,62.52649849072864
541,62.52649849072864
542,62.52649849072864
543,62.52649849072864
544,85.0
545,108.0
546,58.0
547,108.0
548,85.0
549,108.0
550,85.0
551,108.0
552,58.0
553,108.0
554,119.0
555,129.0
556,62.52649849072864
557,129.0
558,125.0
559,129.0
560,62.52649849072864
561,134.0
562,134.0
563,120.0
564,134.0
565,62.52649849072864
566,62.52649849072864
567,104.0
568,92.0
569,104.0
570,92.0
571,104.0
572,92.0
573,104.0
574,92.0
575,62.52649849072864
576,104.0
577,92.0
578,104.0
579,92.0
580,104.0
581,92.0
582,104.0
583,92.0
584,62.52649849072864
585,107.0
586,111.0
587,62.52649849072864
588,137.0
589,138.0
590,137.0
591,138.0
592,80.0
593,105.0
594,108.0
595,113.0
596,119.0
597,118.0
598,120.0
599,84.0
600,62.52649849072864
601,140.0
602,62.52649849072864
603,62.52649849072864
604,87.0
605,96.0
606,87.0
607,96.0
608,62.52649849072864
609,62.52649849072864
610,62.52649849072864
611,62.52649849072864
612,62.52649849072864
613,62.52649849072864
614,62.52649849072864
615,62.52649849072864
616,37.0
617,70.0
618,62.52649849072864
619,62.52649849072864
620,62.52649849072864
621,18.0
622,43.0
623,62.52649849072864
624,62.52649849072864
625,62.52649849072864
626,62.52649849072864
627,62.52649849072864
628,62.52649849072864
629,62.52649849072864
630,62.52649849072864
631,62.52649849072864
632,62.52649849072864
633,62.52649849072864
634,62.52649849072864
635,62.52649849072864
636,62.52649849072864
637,62.52649849072864
638,62.52649849072864
639,62.52649849072864
640,62.52649849072864
641,62.52649849072864
642,62.52649849072864
643,62.52649849072864
644,62.52649849072864
645,90.0
646,70.0
647,56.0
648,62.52649849072864
649,62.52649849072864
650,62.52649849072864
651,62.52649849072864
652,62.52649849072864
653,62.52649849072864
654,62.52649849072864
655,62.52649849072864
656,62.52649849072864
657,62.52649849072864
658,62.52649849072864
659,62.52649849072864
660,62.52649849072864
661,62.52649849072864
662,62.52649849072864
663,62.52649849072864
664,62.52649849072864
665,62.52649849072864
666,62.52649849072864
667,62.52649849072864
668,62.52649849072864
669,62.52649849072864
670,62.52649849072864
671,62.52649849072864
672,62.52649849072864
673,62.52649849072864
674,62.52649849072864
675,62.52649849072864
676,62.52649849072864
677,62.52649849072864
678,62.52649849072864
679,62.52649849072864
680,62.52649849072864
681,62.52649849072864
682,62.52649849072864
683,62.52649849072864
684,62.52649849072864
685,62.52649849072864
686,62.52649849072864
687,62.52649849072864
688,62.52649849072864
689,62.52649849072864
690,62.52649849072864
691,62.52649849072864
692,62.52649849072864
693,62.52649849072864
694,62.52649849072864
695,62.52649849072864
696,62.52649849072864
697,62.52649849072864
698,62.52649849072864
699,62.52649849072864
700,62.52649849072864
701,62.52649849072864
702,62.52649849072864
703,62.52649849072864
704,62.52649849072864
705,62.52649849072864
706,62.52649849072864
707,62.52649849072864
708,62.52649849072864
709,62.52649849072864
710,62.52649849072864
711,62.52649849072864
712,62.52649849072864
713,62.52649849072864
714,62.52649849072864
715,62.52649849072864
716,62.52649849072864
717,62.52649849072864
718,140.0
719,150.0
720,62.52649849072864
721,62.52649849072864
722,62.52649849072864
723,62.52649849072864
724,62.52649849072864
725,62.52649849072864
726,62.52649849072864
727,62.52649849072864
728,62.52649849072864
729,62.52649849072864
730,62.52649849072864
731,62.52649849072864
732,62.52649849072864
733,62.52649849072864
734,62.52649849072864
735,62.52649849072864
736,62.52649849072864
737,62.52649849072864
738,62.52649849072864
739,62.52649849072864
740,62.52649849072864
741,62.52649849072864
742,62.52649849072864
743,62.52649849072864
744,62.52649849072864
745,62.52649849072864
746,62.52649849072864
747,62.52649849072864
748,62.52649849072864
749,62.52649849072864
750,62.52649849072864
751,62.52649849072864
752,62.52649849072864
753,62.52649849072864
754,62.52649849072864
755,62.52649849072864
756,62.52649849072864
757,62.52649849072864
758,62.52649849072864
759,62.52649849072864
760,62.52649849072864
761,62.52649849072864
762,62.52649849072864
763,62.52649849072864
764,62.52649849072864
765,62.52649849072864
766,62.52649849072864
767,62.52649849072864
768,62.52649849072864
769,62.52649849072864
770,62.52649849072864
771,62.52649849072864
772,62.52649849072864
773,62.52649849072864
774,62.52649849072864
775,62.52649849072864
776,62.52649849072864
777,62.52649849072864
778,62.52649849072864
779,62.52649849072864
780,62.52649849072864
781,62.52649849072864
782,62.52649849072864
783,62.52649849072864
784,62.52649849072864
785,62.52649849072864
786,62.52649849072864
787,62.52649849072864
788,62.52649849072864
789,62.52649849072864
790,62.52649849072864
791,62.52649849072864
792,62.52649849072864
793,62.52649849072864
794,62.52649849072864
795,62.52649849072864
796,62.52649849072864
797,62.52649849072864
798,62.52649849072864
799,62.52649849072864
800,62.52649849072864
801,62.52649849072864
802,62.52649849072864
803,62.52649849072864
804,62.52649849072864
805,62.52649849072864
806,62.52649849072864
807,62.52649849072864
808,62.52649849072864
809,62.52649849072864
810,62.52649849072864
811,62.52649849072864
812,62.52649849072864
813,62.52649849072864
814,62.52649849072864
815,62.52649849072864
816,62.52649849072864
817,62.52649849072864
818,62.52649849072864
819,62.52649849072864
820,62.52649849072864
821,62.52649849072864
822,62.52649849072864
823,62.52649849072864
824,62.52649849072864
825,62.52649849072864
826,62.52649849072864
827,62.52649849072864
828,62.52649849072864
829,62.52649849072864
830,62.52649849072864
831,62.52649849072864
832,62.52649849072864
833,62.52649849072864
834,62.52649849072864
835,62.52649849072864
836,62.52649849072864
837,62.52649849072864
838,62.52649849072864
839,62.52649849072864
840,62.52649849072864
841,62.52649849072864
842,62.52649849072864
843,62.52649849072864
844,62.52649849072864
845,62.52649849072864
846,62.52649849072864
847,62.52649849072864
848,62.52649849072864
849,62.52649849072864
850,62.52649849072864
851,62.52649849072864
852,62.52649849072864
853,62.52649849072864
854,62.52649849072864
855,62.52649849072864
856,62.52649849072864
857,62.52649849072864
858,62.52649849072864
859,62.52649849072864
860,62.52649849072864
861,62.52649849072864
862,62.52649849072864
863,62.52649849072864
864,62.52649849072864
865,5.0
866,4.0
867,6.0
868,6.0
869,12.0
870,43.0
871,62.52649849072864
872,62.52649849072864
873,62.52649849072864
874,62.52649849072864
875,62.52649849072864
876,62.52649849072864
877,62.52649849072864
878,5.0
879,18.0
880,62.52649849072864
881,62.52649849072864
882,62.52649849072864
883,62.52649849072864
884,62.52649849072864
885,62.52649849072864
886,62.52649849072864
887,62.52649849072864
888,62.52649849072864
889,62.52649849072864
890,62.52649849072864
891,62.52649849072864
892,62.52649849072864
893,62.52649849072864
894,62.52649849072864
895,62.52649849072864
896,62.52649849072864
897,62.52649849072864
898,62.52649849072864
899,62.52649849072864
900,62.52649849072864
901,62.52649849072864
902,62.52649849072864
903,62.52649849072864
904,62.52649849072864
905,62.52649849072864
906,62.52649849072864
907,62.52649849072864
908,62.52649849072864
909,62.52649849072864
910,62.52649849072864
911,62.52649849072864
912,62.52649849072864
913,62.52649849072864
914,62.52649849072864
915,62.52649849072864
916,62.52649849072864
917,62.52649849072864
918,62.52649849072864
919,62.52649849072864
920,62.52649849072864
921,62.52649849072864
922,62.52649849072864
923,62.52649849072864
924,62.52649849072864
925,62.52649849072864
926,62.52649849072864
927,62.52649849072864
928,62.52649849072864
929,62.52649849072864
930,62.52649849072864
931,62.52649849072864
932,62.52649849072864
933,62.52649849072864
934,62.52649849072864
935,62.52649849072864
936,62.52649849072864
937,62.52649849072864
938,62.52649849072864
939,62.52649849072864
940,62.52649849072864
941,62.52649849072864
942,62.52649849072864
943,62.52649849072864
944,60.0
945,51.0
946,62.52649849072864
947,62.52649849072864
948,62.52649849072864
949,62.52649849072864
950,62.52649849072864
951,62.52649849072864
952,62.52649849072864
953,62.52649849072864
954,87.0
955,68.0
956,55.0
957,62.52649849072864
958,144.0
959,138.0
960,122.0
961,62.52649849072864
962,62.52649849072864
963,62.52649849072864
964,62.52649849072864
965,62.52649849072864
966,62.52649849072864
967,62.52649849072864
968,62.52649849072864
969,46.0
970,46.0
971,88.0
972,157.0
973,88.0
974,157.0
975,157.0
976,62.52649849072864
977,62.52649849072864
978,62.52649849072864
979,62.52649849072864
980,62.52649849072864
981,62.52649849072864
982,62.52649849072864
983,62.52649849072864
984,62.52649849072864
985,62.52649849072864
986,62.52649849072864
987,62.52649849072864
988,62.52649849072864
989,62.52649849072864
990,62.52649849072864
991,62.52649849072864
992,62.52649849072864
993,62.52649849072864
994,62.52649849072864
995,62.52649849072864
996,62.52649849072864
997,62.52649849072864
998,62.52649849072864
999,62.52649849072864
1000,62.52649849072864
1001,62.52649849072864
1002,62.52649849072864
1003,62.52649849072864
1004,62.52649849072864
1005,62.52649849072864
1006,62.52649849072864
1007,62.52649849072864
1008,62.52649849072864
1009,62.52649849072864
1010,62.52649849072864
1011,62.52649849072864
1012,62.52649849072864
1013,62.52649849072864
1014,62.52649849072864
1015,62.52649849072864
1016,62.52649849072864
1017,62.52649849072864
1018,62.52649849072864
1019,62.52649849072864
1020,62.52649849072864
1021,62.52649849072864
1022,62.52649849072864
1023,62.52649849072864
1024,62.52649849072864
1025,62.52649849072864
1026,62.52649849072864
1027,62.52649849072864
1028,100.0
1029,131.0
1030,62.52649849072864
1031,124.0
1032,132.0
1033,42.0
1034,79.0
1035,62.52649849072864
1036,62.52649849072864
1037,62.52649849072864
1038,62.52649849072864
1039,62.52649849072864
1040,180.0
1041,72.0
1042,178.0
1043,72.0
1044,178.0
1045,79.0
1046,79.0
1047,180.0
1048,54.0
1049,88.0
1050,207.0
1051,168.0
1052,192.0
1053,240.0
1054,62.52649849072864
1055,62.52649849072864
1056,62.52649849072864
1057,62.52649849072864
1058,62.52649849072864
1059,62.52649849072864
1060,62.52649849072864
1061,62.52649849072864
1062,62.52649849072864
1063,62.52649849072864
1064,62.52649849072864
1065,62.52649849072864
1066,62.52649849072864
1067,62.52649849072864
1068,62.52649849072864
1069,62.52649849072864
1070,62.52649849072864
1071,62.52649849072864
1072,62.52649849072864
1073,62.52649849072864
1074,62.52649849072864
1075,62.52649849072864
1076,62.52649849072864
1077,62.52649849072864
1078,62.52649849072864
1079,62.52649849072864
1080,62.52649849072864
1081,62.52649849072864
1082,62.52649849072864
1083,62.52649849072864
1084,62.52649849072864
1085,62.52649849072864
1086,62.52649849072864
1087,62.52649849072864
1088,62.52649849072864
1089,62.52649849072864
1090,62.52649849072864
1091,62.52649849072864
1092,62.52649849072864
1093,62.52649849072864
1094,62.52649849072864
1095,62.52649849072864
1096,62.52649849072864
1097,62.52649849072864
1098,62.52649849072864
1099,62.52649849072864
1100,62.52649849072864
1101,62.52649849072864
1102,62.52649849072864
1103,62.52649849072864
1104,62.52649849072864
1105,62.52649849072864
1106,62.52649849072864
1107,62.52649849072864
1108,62.52649849072864
1109,62.52649849072864
1110,62.52649849072864
1111,11.0
1112,62.52649849072864
1113,62.52649849072864
1114,62.52649849072864
1115,62.52649849072864
1116,62.52649849072864
1117,62.52649849072864
1118,62.52649849072864
1119,62.52649849072864
1120,62.52649849072864
1121,11.0
1122,62.52649849072864
1123,62.52649849072864
1124,62.52649849072864
1125,62.52649849072864
1126,62.52649849072864
1127,62.52649849072864
1128,62.52649849072864
1129,62.52649849072864
1130,62.52649849072864
1131,62.52649849072864
1132,62.52649849072864
1133,62.52649849072864
1134,62.52649849072864
1135,62.52649849072864
1136,62.52649849072864
1137,62.52649849072864
1138,62.52649849072864
1139,62.52649849072864
1140,62.52649849072864
1141,62.52649849072864
1142,62.52649849072864
1143,30.0
1144,62.52649849072864
1145,62.52649849072864
1146,62.52649849072864
1147,62.52649849072864
1148,62.52649849072864
1149,36.0
1150,62.52649849072864
1151,62.52649849072864
1152,62.52649849072864
1153,62.52649849072864
1154,62.52649849072864
1155,77.0
1156,62.52649849072864
1157,62.52649849072864
1158,62.52649849072864
1159,62.52649849072864
1160,163.0
1161,62.52649849072864
1162,62.52649849072864
1163,62.52649849072864
1164,62.52649849072864
1165,62.52649849072864
1166,62.52649849072864
1167,62.52649849072864
1168,62.52649849072864
1169,62.52649849072864
1170,62.52649849072864
1171,62.52649849072864
1172,62.52649849072864
1173,62.52649849072864
1174,62.52649849072864
1175,62.52649849072864
1176,62.52649849072864
1177,62.52649849072864
1178,62.52649849072864
1179,62.52649849072864
1180,62.52649849072864
1181,62.52649849072864
1182,62.52649849072864
1183,62.52649849072864
1184,62.52649849072864
1185,101.0
1186,152.0
1187,62.52649849072864
1188,62.52649849072864
1189,62.52649849072864
1190,102.0
1191,62.52649849072864
1192,92.0
1193,62.52649849072864
1194,92.0
1195,62.52649849072864
1196,62.0
1197,62.52649849072864
1198,62.0
1199,62.52649849072864
1200,62.52649849072864
1201,118.0
1202,62.52649849072864
1203,80.0
1204,62.52649849072864
1205,86.0
1206,62.52649849072864
1207,60.0
1208,84.0
1209,62.52649849072864
1210,62.52649849072864
1211,118.0
1212,62.52649849072864
1213,59.0
1214,75.0
1215,62.52649849072864
1216,62.52649849072864
1217,62.52649849072864
1218,62.52649849072864
1219,89.0
1220,114.0
1221,62.52649849072864
1222,62.52649849072864
1223,60.0
1224,95.0
1225,62.52649849072864
1226,62.52649849072864
1227,40.0
1228,50.0
1229,40.0
1230,40.0
1231,20.0
1232,60.0
1233,62.52649849072864
1234,40.0
1235,50.0
1236,40.0
1237,40.0
1238,20.0
1239,60.0
1240,40.0
1241,60.0
1242,40.0
1243,60.0
1244,40.0
1245,50.0
1246,140.0
1247,40.0
1248,60.0
1249,40.0
1250,60.0
1251,40.0
1252,50.0
1253,140.0
1254,62.52649849072864
1255,61.0
1256,62.52649849072864
1257,62.52649849072864
1258,77.0
1259,62.52649849072864
1260,67.0
1261,62.52649849072864
1262,62.52649849072864
1263,62.52649849072864
1264,62.52649849072864
1265,62.52649849072864
1266,62.52649849072864
1267,62.52649849072864
1268,62.52649849072864
1269,62.52649849072864
1270,62.52649849072864
1271,62.52649849072864
1272,62.52649849072864
1273,62.52649849072864
1274,62.52649849072864
1275,62.52649849072864
1276,62.52649849072864
1277,62.52649849072864
1278,62.52649849072864
1279,62.52649849072864
1280,62.52649849072864
1281,62.52649849072864
1282,62.52649849072864
1283,62.52649849072864
1284,62.52649849072864
1285,62.52649849072864
1286,62.52649849072864
1287,62.52649849072864
1288,62.52649849072864
1289,62.52649849072864
1290,62.52649849072864
1291,62.52649849072864
1292,62.52649849072864
1293,62.52649849072864
1294,89.0
1295,62.52649849072864
1296,62.52649849072864
1297,62.52649849072864
1298,89.0
1299,62.52649849072864
1300,62.52649849072864
1301,62.52649849072864
1302,62.52649849072864
1303,62.52649849072864
1304,62.52649849072864
1305,62.52649849072864
1306,62.52649849072864
1307,68.0
1308,62.52649849072864
1309,62.52649849072864
1310,62.52649849072864
1311,62.52649849072864
1312,62.52649849072864
1313,68.0
1314,62.52649849072864
1315,62.52649849072864
1316,62.52649849072864
1317,68.0
1318,62.52649849072864
1319,62.52649849072864
1320,62.52649849072864
1321,62.52649849072864
1322,62.52649849072864
1323,62.52649849072864
1324,68.0
1325,62.52649849072864
1326,62.52649849072864
1327,62.52649849072864
1328,62.52649849072864
1329,62.52649849072864
1330,62.52649849072864
1331,62.52649849072864
1332,62.52649849072864
1333,62.52649849072864
1334,62.52649849072864
1335,62.52649849072864
1336,62.52649849072864
1337,62.52649849072864
1338,62.52649849072864
1339,62.52649849072864
1340,62.52649849072864
1341,62.52649849072864
1342,62.52649849072864
1343,62.52649849072864
1344,62.52649849072864
1345,62.52649849072864
1346,62.52649849072864
1347,62.52649849072864
1348,62.52649849072864
1349,62.52649849072864
1350,62.52649849072864
1351,62.52649849072864
1352,62.52649849072864
1353,62.52649849072864
1354,62.52649849072864
1355,62.52649849072864
1356,62.52649849072864
1357,62.52649849072864
1358,62.52649849072864
1359,62.52649849072864
1360,62.52649849072864
1361,62.52649849072864
1362,62.52649849072864
1363,62.52649849072864
1364,62.52649849072864
1365,62.52649849072864
1366,62.52649849072864
1367,62.52649849072864
1368,62.52649849072864
1369,62.52649849072864
1370,62.52649849072864
1371,34.0
1372,36.0
1373,62.52649849072864
1374,62.52649849072864
1375,62.52649849072864
1376,130.0
1377,130.0
1378,110.0
1379,110.0
1380,110.0
1381,130.0
1382,130.0
1383,130.0
1384,130.0
1385,62.52649849072864
1386,62.52649849072864
1387,62.52649849072864
1388,62.52649849072864
1389,62.52649849072864
1390,62.52649849072864
1391,62.52649849072864
1392,62.52649849072864
1393,60.0
1394,110.0
1395,80.0
1396,110.0
1397,80.0
1398,62.52649849072864
1399,80.0
1400,70.0
1401,70.0
1402,100.0
1403,70.0
1404,150.0
1405,150.0
1406,100.0
1407,120.0
1408,120.0
1409,140.0
1410,64.0
1411,55.0
1412,62.52649849072864
1413,62.52649849072864
1414,62.52649849072864
1415,62.52649849072864
1416,62.52649849072864
1417,62.52649849072864
1418,62.52649849072864
1419,62.52649849072864
1420,62.52649849072864
1421,62.52649849072864
1422,62.52649849072864
1423,62.52649849072864
1424,62.52649849072864
1425,62.52649849072864
1426,62.52649849072864
1427,62.52649849072864
1428,62.52649849072864
1429,62.52649849072864
1430,62.52649849072864
1431,62.52649849072864
1432,62.52649849072864
1433,62.52649849072864
1434,62.52649849072864
1435,62.52649849072864
1436,62.52649849072864
1437,62.52649849072864
1438,62.52649849072864
1439,62.52649849072864
1440,62.52649849072864
1441,62.52649849072864
1442,62.52649849072864
1443,62.52649849072864
1444,62.52649849072864
1445,62.52649849072864
1446,62.52649849072864
1447,62.52649849072864
1448,62.52649849072864
1449,62.52649849072864
1450,62.52649849072864
1451,62.52649849072864
1452,62.52649849072864
1453,62.52649849072864
1454,62.52649849072864
1455,62.52649849072864
1456,62.52649849072864
1457,62.52649849072864
1458,62.52649849072864
1459,62.52649849072864
1460,62.52649849072864
1461,62.52649849072864
1462,62.52649849072864
1463,62.52649849072864
1464,62.52649849072864
1465,62.52649849072864
1466,62.52649849072864
1467,62.52649849072864
1468,62.52649849072864
1469,62.52649849072864
1470,62.52649849072864
1471,62.52649849072864
1472,62.52649849072864
1473,62.52649849072864
1474,62.52649849072864
1475,62.52649849072864
1476,62.52649849072864
