,manufacturer,transmission,engine_capacity,noise_level,euro_standard_,fuel_type,Petrol,Diesel,Petrol Hybrid
7175,0,4,3199.0,69.0,3.0,0,0,0,0
7176,0,4,3222.0,72.0,3.0,0,0,0,0
7177,0,4,3222.0,72.0,3.0,0,0,0,0
7178,0,4,3222.0,72.0,3.0,0,0,0,0
7179,0,4,3222.0,72.0,3.0,0,0,0,0
7180,0,4,4266.0,68.0,3.0,0,0,0,0
7181,0,4,5439.0,73.0,3.0,0,0,0,0
7182,0,39,1796.0,72.0,3.0,0,0,0,0
7183,0,2,1796.0,72.0,3.0,0,0,0,0
7184,0,4,1796.0,73.0,3.0,0,0,0,0
7185,0,2,1796.0,72.0,3.0,0,0,0,0
7186,0,39,1796.0,72.0,3.0,0,0,0,0
7187,0,4,1796.0,73.0,3.0,0,0,0,0
7188,0,39,1796.0,72.0,3.0,0,0,0,0
7189,0,4,1796.0,73.0,3.0,0,0,0,0
7190,0,2,1796.0,72.0,3.0,0,0,0,0
7191,0,39,2148.0,74.0,3.0,0,0,0,0
7192,0,2,2148.0,74.0,3.0,0,0,0,0
7193,0,4,2148.0,73.0,3.0,0,0,0,0
7194,0,39,2148.0,74.0,3.0,0,0,0,0
7195,0,4,2148.0,73.0,3.0,0,0,0,0
7196,0,2,2148.0,74.0,3.0,0,0,0,0
7197,0,39,2148.0,74.0,3.0,0,0,0,0
7198,0,2,2148.0,74.0,3.0,0,0,0,0
7199,0,4,2148.0,73.0,3.0,0,0,0,0
7200,0,4,2597.0,70.0,3.0,0,0,0,0
7201,0,4,2597.0,70.0,3.0,0,0,0,0
7202,0,4,2597.0,70.0,3.0,0,0,0,0
7203,0,2,2685.0,73.0,3.0,0,0,0,0
7204,0,39,2685.0,73.0,3.0,0,0,0,0
7205,0,4,2685.0,73.0,3.0,0,0,0,0
7206,0,39,2685.0,73.0,3.0,0,0,0,0
7207,0,2,2685.0,73.0,3.0,0,0,0,0
7208,0,4,2685.0,73.0,3.0,0,0,0,0
7209,0,39,2685.0,73.0,3.0,0,0,0,0
7210,0,4,2685.0,73.0,3.0,0,0,0,0
7211,0,2,2685.0,73.0,3.0,0,0,0,0
7212,0,4,3199.0,69.0,3.0,0,0,0,0
7213,0,4,3199.0,69.0,3.0,0,0,0,0
7214,0,4,3199.0,69.0,3.0,0,0,0,0
7215,0,4,3222.0,72.0,3.0,0,0,0,0
7216,0,4,3222.0,72.0,3.0,0,0,0,0
7217,0,4,3222.0,72.0,3.0,0,0,0,0
7218,0,50,4966.0,71.0,3.0,0,0,0,0
7219,0,50,4966.0,71.0,3.0,0,0,0,0
7220,0,50,5439.0,74.0,3.0,0,0,0,0
7221,0,2,1998.0,72.0,3.0,0,0,0,0
7222,0,4,1998.0,72.0,3.0,0,0,0,0
7223,0,2,2148.0,73.0,3.0,0,0,0,0
7224,0,4,2148.0,70.0,3.0,0,0,0,0
7225,0,2,2597.0,74.0,3.0,0,0,0,0
7226,0,4,2597.0,71.0,3.0,0,0,0,0
7227,0,4,2799.0,71.0,3.0,0,0,0,0
7228,0,4,3199.0,71.0,3.0,0,0,0,0
7229,0,4,3199.0,72.0,3.0,0,0,0,0
7230,0,4,4266.0,69.0,3.0,0,0,0,0
7231,0,4,5439.0,73.0,3.0,0,0,0,0
7232,0,39,1796.0,73.0,3.0,0,0,0,0
7233,0,2,1796.0,73.0,3.0,0,0,0,0
7234,0,4,1796.0,73.0,3.0,0,0,0,0
7235,0,39,1796.0,73.0,3.0,0,0,0,0
7236,0,2,1796.0,73.0,3.0,0,0,0,0
7237,0,4,1796.0,73.0,3.0,0,0,0,0
7238,0,39,1796.0,73.0,3.0,0,0,0,0
7239,0,2,1796.0,73.0,3.0,0,0,0,0
7240,0,4,1796.0,73.0,3.0,0,0,0,0
7241,0,4,2148.0,73.0,3.0,0,0,0,0
7242,0,39,2148.0,72.0,3.0,0,0,0,0
7243,0,2,2148.0,72.0,3.0,0,0,0,0
7244,0,4,2148.0,73.0,3.0,0,0,0,0
7245,0,39,2148.0,72.0,3.0,0,0,0,0
7246,0,2,2148.0,72.0,3.0,0,0,0,0
7247,0,4,2148.0,73.0,3.0,0,0,0,0
7248,0,39,2148.0,72.0,3.0,0,0,0,0
7249,0,2,2148.0,72.0,3.0,0,0,0,0
7250,0,4,2148.0,73.0,3.0,0,0,0,0
7251,0,4,2597.0,70.0,3.0,0,0,0,0
7252,0,4,2597.0,70.0,3.0,0,0,0,0
7253,0,4,2597.0,70.0,3.0,0,0,0,0
7254,0,39,2685.0,72.0,3.0,0,0,0,0
7255,0,2,2685.0,72.0,3.0,0,0,0,0
7256,0,4,2685.0,71.0,3.0,0,0,0,0
7257,0,4,3199.0,69.0,3.0,0,0,0,0
7258,0,4,3199.0,69.0,3.0,0,0,0,0
7259,0,4,3199.0,69.0,3.0,0,0,0,0
7260,0,4,3199.0,69.0,3.0,0,0,0,0
7261,0,4,3222.0,72.0,3.0,0,0,0,0
7262,0,4,3222.0,72.0,3.0,0,0,0,0
7263,0,50,4966.0,71.0,3.0,0,0,0,0
7264,0,50,4966.0,71.0,3.0,0,0,0,0
7265,0,4,4966.0,71.0,3.0,0,0,0,0
7266,0,4,5439.0,74.0,3.0,0,0,0,0
7267,0,4,5513.0,73.0,3.0,0,0,0,0
7268,0,2,2688.0,74.0,3.0,0,0,0,0
7269,0,4,2688.0,72.0,3.0,0,0,0,0
7270,0,4,3199.0,74.0,3.0,0,0,0,0
7271,0,4,3724.0,73.0,3.0,0,0,0,0
7272,0,4,3996.0,76.0,3.0,0,0,0,0
7273,0,4,4966.0,73.0,3.0,0,0,0,0
7274,0,4,5439.0,74.0,3.0,0,0,0,0
7275,0,2,1998.0,72.0,3.0,0,0,0,0
7276,0,4,1796.0,73.0,3.0,0,0,0,0
7277,0,39,1796.0,72.0,3.0,0,0,0,0
7278,0,2,1796.0,73.0,3.0,0,0,0,0
7279,0,4,1796.0,73.0,3.0,0,0,0,0
7280,0,39,1796.0,72.0,3.0,0,0,0,0
7281,0,2,1796.0,73.0,3.0,0,0,0,0
7282,0,39,1796.0,72.0,3.0,0,0,0,0
7283,0,4,1796.0,73.0,3.0,0,0,0,0
7284,0,4,2148.0,74.0,3.0,0,0,0,0
7285,0,39,2148.0,71.0,3.0,0,0,0,0
7286,0,2,2148.0,71.0,3.0,0,0,0,0
7287,0,4,2148.0,74.0,3.0,0,0,0,0
7288,0,2,2148.0,71.0,3.0,0,0,0,0
7289,0,39,2148.0,71.0,3.0,0,0,0,0
7290,0,39,1796.0,74.0,3.0,0,0,0,0
7291,0,2,1998.0,74.0,3.0,0,0,0,0
7292,0,4,1796.0,73.0,3.0,0,0,0,0
7293,0,2,1796.0,74.0,3.0,0,0,0,0
7294,0,39,1796.0,74.0,3.0,0,0,0,0
7295,0,4,1796.0,73.0,3.0,0,0,0,0
7296,0,2,1796.0,74.0,3.0,0,0,0,0
7297,0,39,1796.0,74.0,3.0,0,0,0,0
7298,0,4,1796.0,73.0,3.0,0,0,0,0
7299,0,39,2148.0,71.0,3.0,0,0,0,0
7300,0,2,2148.0,71.0,3.0,0,0,0,0
7301,0,4,2148.0,69.0,3.0,0,0,0,0
7302,0,39,2148.0,71.0,3.0,0,0,0,0
7303,0,2,2148.0,71.0,3.0,0,0,0,0
7304,0,4,2148.0,74.0,3.0,0,0,0,0
7305,0,39,2148.0,71.0,3.0,0,0,0,0
7306,0,2,2148.0,71.0,3.0,0,0,0,0
7307,0,4,2148.0,74.0,3.0,0,0,0,0
7308,0,39,2148.0,71.0,3.0,0,0,0,0
7309,0,2,2148.0,71.0,3.0,0,0,0,0
7310,0,4,2148.0,74.0,3.0,0,0,0,0
7311,0,2,2148.0,71.0,3.0,0,0,0,0
7312,0,39,2148.0,71.0,3.0,0,0,0,0
7313,0,4,2148.0,74.0,3.0,0,0,0,0
7314,0,39,1796.0,74.0,3.0,0,0,0,0
7315,0,4,1796.0,72.0,3.0,0,0,0,0
7316,0,4,1796.0,72.0,3.0,0,0,0,0
7317,0,39,1796.0,74.0,3.0,0,0,0,0
7318,0,39,1796.0,74.0,3.0,0,0,0,0
7319,0,2,1998.0,74.0,3.0,0,0,0,0
7320,0,4,1796.0,72.0,3.0,0,0,0,0
7321,0,2,1796.0,74.0,3.0,0,0,0,0
7322,0,2,1796.0,74.0,3.0,0,0,0,0
7323,0,2,3199.0,73.0,3.0,0,0,0,0
7324,0,4,3199.0,71.0,3.0,0,0,0,0
7325,0,2,3199.0,73.0,3.0,0,0,0,0
7326,0,4,3199.0,71.0,3.0,0,0,0,0
7327,0,39,1796.0,71.0,3.0,0,0,0,0
7328,0,4,1796.0,74.0,3.0,0,0,0,0
7329,0,2,1998.0,74.0,3.0,0,0,0,0
7330,0,4,1998.0,72.0,3.0,0,0,0,0
7331,0,2,1796.0,69.0,3.0,0,0,0,0
7332,0,2,1796.0,69.0,3.0,0,0,0,0
7333,0,39,2148.0,71.0,3.0,0,0,0,0
7334,0,2,2148.0,71.0,3.0,0,0,0,0
7335,0,4,2148.0,73.0,3.0,0,0,0,0
7336,0,39,2148.0,71.0,3.0,0,0,0,0
7337,0,4,2148.0,73.0,3.0,0,0,0,0
7338,0,2,2148.0,71.0,3.0,0,0,0,0
7339,0,39,2148.0,71.0,3.0,0,0,0,0
7340,0,2,2148.0,71.0,3.0,0,0,0,0
7341,0,4,2148.0,73.0,3.0,0,0,0,0
7342,0,2,1998.0,74.0,3.0,0,0,0,0
7343,0,39,1796.0,73.0,3.0,0,0,0,0
7344,0,4,1796.0,74.0,3.0,0,0,0,0
7345,0,2,1796.0,70.0,3.0,0,0,0,0
7346,0,2,1796.0,70.0,3.0,0,0,0,0
7347,0,39,2148.0,71.0,3.0,0,0,0,0
7348,0,2,2148.0,71.0,3.0,0,0,0,0
7349,0,4,2148.0,68.0,3.0,0,0,0,0
7350,0,39,2148.0,71.0,3.0,0,0,0,0
7351,0,2,2148.0,71.0,3.0,0,0,0,0
7352,0,4,2148.0,73.0,3.0,0,0,0,0
7353,0,39,2148.0,71.0,3.0,0,0,0,0
7354,0,4,2148.0,73.0,3.0,0,0,0,0
7355,0,2,2148.0,71.0,3.0,0,0,0,0
7356,0,39,2148.0,71.0,3.0,0,0,0,0
7357,0,4,2148.0,73.0,3.0,0,0,0,0
7358,0,2,2148.0,71.0,3.0,0,0,0,0
7359,0,2,1998.0,72.0,3.0,0,0,0,0
7360,0,4,1998.0,70.0,3.0,0,0,0,0
7361,0,39,2685.0,72.0,3.0,0,0,0,0
7362,0,2,2685.0,72.0,3.0,0,0,0,0
7363,0,4,2685.0,71.0,3.0,0,0,0,0
7364,0,4,3199.0,71.0,3.0,0,0,0,0
7365,0,4,3199.0,73.0,3.0,0,0,0,0
7366,0,39,1796.0,71.0,3.0,0,0,0,0
7367,0,39,1796.0,71.0,3.0,0,0,0,0
7368,0,4,1796.0,74.0,3.0,0,0,0,0
7369,0,2,1796.0,69.0,3.0,0,0,0,0
7370,0,39,1796.0,71.0,3.0,0,0,0,0
7371,0,4,1796.0,74.0,3.0,0,0,0,0
7372,0,2,1796.0,69.0,3.0,0,0,0,0
7373,0,39,1796.0,71.0,3.0,0,0,0,0
7374,0,4,1796.0,74.0,3.0,0,0,0,0
7375,0,2,1796.0,69.0,3.0,0,0,0,0
7376,0,2,1796.0,70.0,3.0,0,0,0,0
7377,0,2,1796.0,70.0,3.0,0,0,0,0
7378,0,2,1796.0,70.0,3.0,0,0,0,0
7379,0,2,2148.0,71.0,3.0,0,0,0,0
7380,0,39,2148.0,71.0,3.0,0,0,0,0
7381,0,4,2148.0,73.0,3.0,0,0,0,0
7382,0,39,2148.0,71.0,3.0,0,0,0,0
7383,0,2,2148.0,71.0,3.0,0,0,0,0
7384,0,4,2148.0,73.0,3.0,0,0,0,0
7385,0,2,2148.0,71.0,3.0,0,0,0,0
7386,0,4,2148.0,73.0,3.0,0,0,0,0
7387,0,39,2148.0,71.0,3.0,0,0,0,0
7388,0,39,1796.0,73.0,3.0,0,0,0,0
7389,0,4,1796.0,74.0,3.0,0,0,0,0
7390,0,39,1796.0,73.0,3.0,0,0,0,0
7391,0,4,1796.0,74.0,3.0,0,0,0,0
7392,0,4,1796.0,74.0,3.0,0,0,0,0
7393,0,39,1796.0,73.0,3.0,0,0,0,0
7394,0,39,2148.0,71.0,3.0,0,0,0,0
7395,0,2,2148.0,71.0,3.0,0,0,0,0
7396,0,4,2148.0,73.0,3.0,0,0,0,0
7397,0,39,2148.0,71.0,3.0,0,0,0,0
7398,0,2,2148.0,71.0,3.0,0,0,0,0
7399,0,4,2148.0,73.0,3.0,0,0,0,0
7400,0,39,2148.0,71.0,3.0,0,0,0,0
7401,0,2,2148.0,71.0,3.0,0,0,0,0
7402,0,4,2148.0,73.0,3.0,0,0,0,0
7403,0,2,2597.0,72.0,3.0,0,0,0,0
7404,0,4,2597.0,70.0,3.0,0,0,0,0
7405,0,39,2597.0,72.0,3.0,0,0,0,0
7406,0,2,2597.0,72.0,3.0,0,0,0,0
7407,0,4,2597.0,70.0,3.0,0,0,0,0
7408,0,39,2597.0,72.0,3.0,0,0,0,0
7409,0,2,2597.0,72.0,3.0,0,0,0,0
7410,0,4,2597.0,70.0,3.0,0,0,0,0
7411,0,23,2685.0,72.0,3.0,0,0,0,0
7412,0,2,2685.0,72.0,3.0,0,0,0,0
7413,0,4,2685.0,71.0,3.0,0,0,0,0
7414,0,4,3199.0,71.0,3.0,0,0,0,0
7415,0,2,3199.0,69.0,3.0,0,0,0,0
7416,0,4,3199.0,71.0,3.0,0,0,0,0
7417,0,2,3199.0,69.0,3.0,0,0,0,0
7418,0,4,3199.0,71.0,3.0,0,0,0,0
7419,0,4,3199.0,73.0,3.0,0,0,0,0
7420,0,4,3199.0,71.0,3.0,0,0,0,0
7421,0,4,3222.0,73.0,3.0,0,0,0,0
7422,0,4,3724.0,74.0,3.0,0,0,0,0
7423,0,4,4266.0,71.0,3.0,0,0,0,0
7424,0,50,4266.0,70.0,3.0,0,0,0,0
7425,0,4,4966.0,72.0,3.0,0,0,0,0
7426,0,50,4966.0,71.0,3.0,0,0,0,0
7427,0,4,4966.0,72.0,3.0,0,0,0,0
7428,0,4,5439.0,74.0,3.0,0,0,0,0
7429,0,4,5513.0,72.0,3.0,0,0,0,0
7430,0,4,6258.0,72.0,3.0,0,0,0,0
7431,0,4,4966.0,72.0,3.0,0,0,0,0
7432,0,50,4966.0,71.0,3.0,0,0,0,0
7433,0,4,4966.0,72.0,3.0,0,0,0,0
7434,0,4,5513.0,72.0,3.0,0,0,0,0
7435,0,4,2799.0,70.0,3.0,0,0,0,0
7436,0,4,3199.0,71.0,3.0,0,0,0,0
7437,0,4,3222.0,73.0,3.0,0,0,0,0
7438,0,4,3724.0,74.0,3.0,0,0,0,0
7439,0,50,4266.0,70.0,3.0,0,0,0,0
7440,0,4,4266.0,71.0,3.0,0,0,0,0
7441,0,50,4966.0,71.0,3.0,0,0,0,0
7442,0,4,4966.0,72.0,3.0,0,0,0,0
7443,0,4,4966.0,72.0,3.0,0,0,0,0
7444,0,4,5439.0,74.0,3.0,0,0,0,0
7445,0,4,5513.0,72.0,3.0,0,0,0,0
7446,0,4,5980.0,74.0,3.0,0,0,0,0
7447,0,4,2799.0,72.0,3.0,0,0,0,0
7448,0,4,3199.0,73.0,3.0,0,0,0,0
7449,0,4,4966.0,74.0,3.0,0,0,0,0
7450,0,39,3724.0,73.0,3.0,0,0,0,0
7451,0,4,3724.0,73.0,3.0,0,0,0,0
7452,0,50,4966.0,74.0,3.0,0,0,0,0
7453,0,4,5439.0,74.0,3.0,0,0,0,0
7454,0,4,5513.0,71.0,3.0,0,0,0,0
7455,0,4,1998.0,71.0,3.0,0,0,0,0
7456,0,2,1998.0,74.0,3.0,0,0,0,0
7457,0,4,2295.0,73.0,3.0,0,0,0,0
7458,0,2,2295.0,74.0,3.0,0,0,0,0
7459,0,4,3199.0,74.0,3.0,0,0,0,0
7460,0,2,3199.0,75.0,3.0,0,0,0,0
7461,0,4,3199.0,73.0,3.0,0,0,0,0
7462,0,1,5439.0,74.0,3.0,0,0,0,0
7463,0,1,1598.0,73.0,3.0,0,0,0,0
7464,0,4,1598.0,72.0,3.0,0,0,0,0
7465,0,0,1598.0,73.0,3.0,0,0,0,0
7466,0,1,1598.0,73.0,3.0,0,0,0,0
7467,0,4,1598.0,72.0,3.0,0,0,0,0
7468,0,0,1598.0,73.0,3.0,0,0,0,0
7469,0,0,1598.0,73.0,3.0,0,0,0,0
7470,0,1,1598.0,73.0,3.0,0,0,0,0
7471,0,4,1598.0,72.0,3.0,0,0,0,0
7472,0,0,1689.0,74.0,3.0,0,0,0,0
7473,0,1,1689.0,74.0,3.0,0,0,0,0
7474,0,4,1689.0,71.0,3.0,0,0,0,0
7475,0,0,1689.0,74.0,3.0,0,0,0,0
7476,0,1,1689.0,74.0,3.0,0,0,0,0
7477,0,4,1689.0,71.0,3.0,0,0,0,0
7478,0,0,1689.0,74.0,3.0,0,0,0,0
7479,0,1,1689.0,74.0,3.0,0,0,0,0
7480,0,4,1689.0,71.0,3.0,0,0,0,0
7481,0,0,1898.0,72.0,3.0,0,0,0,0
7482,0,1,1898.0,72.0,3.0,0,0,0,0
7483,0,4,1898.0,72.0,3.0,0,0,0,0
7484,0,0,1898.0,72.0,3.0,0,0,0,0
7485,0,1,1898.0,72.0,3.0,0,0,0,0
7486,0,4,1898.0,72.0,3.0,0,0,0,0
7487,0,0,1898.0,72.0,3.0,0,0,0,0
7488,0,1,1898.0,72.0,3.0,0,0,0,0
7489,0,4,1898.0,72.0,3.0,0,0,0,0
7490,0,0,2148.0,74.0,3.0,0,0,0,0
7491,0,3,2148.0,74.0,3.0,0,0,0,0
7492,0,0,2148.0,74.0,3.0,0,0,0,0
7493,0,3,2148.0,74.0,3.0,0,0,0,0
7494,0,0,2148.0,74.0,3.0,0,0,0,0
7495,0,3,2148.0,74.0,3.0,0,0,0,0
7496,0,0,2295.0,74.0,3.0,0,0,0,0
7497,0,3,2295.0,73.0,3.0,0,0,0,0
7498,0,0,2295.0,74.0,3.0,0,0,0,0
7499,0,3,2295.0,73.0,3.0,0,0,0,0
7500,0,0,2295.0,74.0,3.0,0,0,0,0
7501,0,3,2295.0,73.0,3.0,0,0,0,0
7502,0,4,2148.0,72.0,3.0,0,0,0,0
7503,0,2,2148.0,73.0,3.0,0,0,0,0
7504,0,2,2148.0,73.0,3.0,0,0,0,0
7505,0,4,2148.0,72.0,3.0,0,0,0,0
7506,0,2,2148.0,75.0,3.0,0,0,0,0
7507,0,4,2148.0,72.0,3.0,0,0,0,0
7508,0,4,2148.0,72.0,3.0,0,0,0,0
7509,0,2,2148.0,75.0,3.0,0,0,0,0
7510,0,4,2148.0,72.0,3.0,0,0,0,0
7511,0,2,2148.0,75.0,3.0,0,0,0,0
7512,0,4,3199.0,72.0,4.0,0,0,0,0
7513,0,4,3199.0,72.0,4.0,0,0,0,0
7514,0,4,3199.0,72.0,4.0,0,0,0,0
7515,0,3,2446.0,74.0,3.0,0,0,0,0
7516,0,0,2446.0,73.0,3.0,0,0,0,0
7517,0,0,1405.0,72.5,3.0,0,0,0,0
7518,0,19,1588.0,74.0,3.0,0,0,0,0
7519,0,14,1796.0,73.0,3.0,0,0,0,0
7520,0,14,1796.0,73.0,3.0,0,0,0,0
7521,0,19,1796.0,73.0,3.0,0,0,0,0
7522,0,0,1796.0,73.0,3.0,0,0,0,0
7523,0,19,1796.0,74.0,3.0,0,0,0,0
7524,0,19,1396.0,73.0,3.0,0,0,0,0
7525,0,19,1796.0,72.0,3.0,0,0,0,0
7526,0,0,1796.0,72.0,3.0,0,0,0,0
7527,0,14,1796.0,72.0,3.0,0,0,0,0
7528,0,14,1796.0,72.0,3.0,0,0,0,0
7529,0,19,1796.0,74.0,3.0,0,0,0,0
7530,0,0,1994.0,74.0,3.0,0,0,0,0
7531,0,0,1994.0,75.0,3.0,0,0,0,0
7532,0,0,1588.0,74.0,3.0,0,0,0,0
7533,0,19,1796.0,73.0,3.0,0,0,0,0
7534,0,14,1796.0,72.0,3.0,0,0,0,0
7535,0,19,2497.0,74.0,3.0,0,0,0,0
7536,0,0,1994.0,72.0,3.0,0,0,0,0
7537,0,0,1994.0,72.0,3.0,0,0,0,0
7538,0,0,1796.0,74.0,3.0,0,0,0,0
7539,0,0,1796.0,74.0,3.0,0,0,0,0
7540,0,0,2497.0,73.0,3.0,0,0,0,0
7541,0,4,2497.0,74.0,3.0,0,0,0,0
7542,0,0,2497.0,74.0,3.0,0,0,0,0
7543,0,0,2497.0,74.0,3.0,0,0,0,0
7544,0,4,1951.0,71.0,3.0,0,0,0,0
7545,0,0,1951.0,74.0,3.0,0,0,0,0
7546,0,4,1951.0,73.0,3.0,0,0,0,0
7547,0,0,1951.0,73.0,3.0,0,0,0,0
7548,0,0,1796.0,74.0,3.0,0,0,0,0
7549,0,0,1796.0,74.0,3.0,0,0,0,0
7550,0,0,2497.0,73.0,3.0,0,0,0,0
7551,0,4,2497.0,74.0,3.0,0,0,0,0
7552,0,0,2497.0,74.0,3.0,0,0,0,0
7553,0,0,2497.0,74.0,3.0,0,0,0,0
7554,0,0,1951.0,74.0,3.0,0,0,0,0
7555,0,4,1951.0,71.0,3.0,0,0,0,0
7556,0,0,1951.0,73.0,3.0,0,0,0,0
7557,0,4,1951.0,73.0,3.0,0,0,0,0
7558,0,0,1119.0,73.0,3.0,0,0,0,0
7559,0,0,1119.0,73.0,3.0,0,0,0,0
7560,0,0,1396.0,73.0,3.0,0,0,0,0
7561,0,0,1396.0,70.0,3.0,0,0,0,0
7562,0,14,1588.0,68.0,3.0,0,0,0,0
7563,0,0,1588.0,71.0,3.0,0,0,0,0
7564,0,0,1588.0,71.0,3.0,0,0,0,0
7565,0,14,1588.0,68.0,3.0,0,0,0,0
7566,0,14,1796.0,72.0,3.0,0,0,0,0
7567,0,14,1796.0,72.0,3.0,0,0,0,0
7568,0,0,1994.0,74.0,3.0,0,0,0,0
7569,0,0,1994.0,75.0,3.0,0,0,0,0
7570,0,0,1396.0,73.0,3.0,0,0,0,0
7571,0,0,1588.0,73.0,3.0,0,0,0,0
7572,0,0,1588.0,73.0,3.0,0,0,0,0
7573,0,0,1796.0,74.0,3.0,0,0,0,0
7574,0,14,1796.0,72.0,3.0,0,0,0,0
7575,0,0,1994.0,72.0,3.0,0,0,0,0
7576,0,0,1994.0,72.0,3.0,0,0,0,0
7577,0,4,1997.0,72.0,3.0,0,0,0,0
7578,0,4,1997.0,72.0,3.0,0,0,0,0
7579,0,0,1796.0,73.0,3.0,0,0,0,0
7580,0,4,1796.0,70.0,3.0,0,0,0,0
7581,0,0,1796.0,73.0,3.0,0,0,0,0
7582,0,4,1796.0,70.0,3.0,0,0,0,0
7583,0,0,1796.0,74.0,3.0,0,0,0,0
7584,0,0,1796.0,72.0,3.0,0,0,0,0
7585,0,0,1997.0,73.0,3.0,0,0,0,0
7586,0,4,1997.0,69.0,3.0,0,0,0,0
7587,0,4,1997.0,69.0,3.0,0,0,0,0
7588,0,0,1997.0,73.0,3.0,0,0,0,0
7589,0,0,1951.0,74.0,3.0,0,0,0,0
7590,0,4,1951.0,71.0,3.0,0,0,0,0
7591,0,0,1951.0,73.0,3.0,0,0,0,0
7592,0,4,1951.0,73.0,3.0,0,0,0,0
7593,0,0,2497.0,73.0,3.0,0,0,0,0
7594,0,4,2497.0,70.0,3.0,0,0,0,0
7595,0,0,2497.0,73.0,3.0,0,0,0,0
7596,0,4,2497.0,70.0,3.0,0,0,0,0
7597,0,0,1796.0,73.0,3.0,0,0,0,0
7598,0,4,1796.0,70.0,3.0,0,0,0,0
7599,0,0,1796.0,73.0,3.0,0,0,0,0
7600,0,4,1796.0,70.0,3.0,0,0,0,0
7601,0,0,1796.0,74.0,3.0,0,0,0,0
7602,0,0,1796.0,72.0,3.0,0,0,0,0
7603,0,0,1997.0,73.0,3.0,0,0,0,0
7604,0,4,1997.0,69.0,3.0,0,0,0,0
7605,0,4,1997.0,69.0,3.0,0,0,0,0
7606,0,0,1997.0,73.0,3.0,0,0,0,0
7607,0,0,1951.0,74.0,3.0,0,0,0,0
7608,0,4,1951.0,71.0,3.0,0,0,0,0
7609,0,4,1951.0,73.0,3.0,0,0,0,0
7610,0,0,1951.0,73.0,3.0,0,0,0,0
7611,0,0,2497.0,73.0,3.0,0,0,0,0
7612,0,4,2497.0,70.0,3.0,0,0,0,0
7613,0,0,2497.0,73.0,3.0,0,0,0,0
7614,0,4,2497.0,70.0,3.0,0,0,0,0
7615,0,0,1396.0,72.0,3.0,0,0,0,0
7616,0,0,1598.0,72.0,3.0,0,0,0,0
7617,0,14,1796.0,72.0,3.0,0,0,0,0
7618,0,0,1994.0,73.0,3.0,0,0,0,0
7619,0,14,1598.0,73.0,3.0,0,0,0,0
7620,0,0,1598.0,74.0,3.0,0,0,0,0
7621,0,2,1598.0,74.0,3.0,0,0,0,0
7622,0,14,1598.0,73.0,3.0,0,0,0,0
7623,0,0,1598.0,74.0,3.0,0,0,0,0
7624,0,2,1364.0,70.0,3.0,0,0,0,0
7625,0,0,1598.0,74.0,3.0,0,0,0,0
7626,0,0,1598.0,74.0,3.0,0,0,0,0
7627,0,3,1597.0,67.0,4.0,0,0,0,0
7628,0,0,1597.0,71.0,4.0,0,0,0,0
7629,0,0,1870.0,73.0,3.0,0,0,0,0
7630,0,0,1299.0,72.0,3.0,0,0,0,0
7631,0,3,1597.0,69.0,3.0,0,0,0,0
7632,0,0,1597.0,72.0,3.0,0,0,0,0
7633,0,0,1299.0,73.0,4.0,0,0,0,0
7634,0,0,1584.0,72.0,4.0,0,0,0,0
7635,0,3,1584.0,73.0,4.0,0,0,0,0
7636,0,0,1834.0,73.0,4.0,0,0,0,0
7637,0,0,1870.0,71.0,3.0,0,0,0,0
7638,0,0,1870.0,73.0,3.0,0,0,0,0
7639,0,0,1997.0,71.0,3.0,0,0,0,0
7640,0,3,2378.0,73.0,4.0,0,0,0,0
7641,0,0,3200.0,76.0,3.0,0,0,0,0
7642,0,4,3200.0,74.0,3.0,0,0,0,0
7643,0,4,3200.0,73.0,3.0,0,0,0,0
7644,0,4,3497.0,74.0,3.0,0,0,0,0
7645,0,4,3497.0,74.0,3.0,0,0,0,0
7646,0,0,1800.0,74.0,3.0,0,0,0,0
7647,0,3,1800.0,72.0,3.0,0,0,0,0
7648,0,0,1834.0,74.0,3.0,0,0,0,0
7649,0,3,1834.0,72.0,3.0,0,0,0,0
7650,0,0,1834.0,74.0,3.0,0,0,0,0
7651,0,0,1999.0,73.0,3.0,0,0,0,0
7652,0,3,1999.0,72.0,3.0,0,0,0,0
7653,0,0,1999.0,73.0,3.0,0,0,0,0
7654,0,3,1999.0,72.0,3.0,0,0,0,0
7655,0,0,2500.0,74.0,3.0,0,0,0,0
7656,0,0,2972.0,74.0,3.0,0,0,0,0
7657,0,3,2972.0,71.0,3.0,0,0,0,0
7658,0,0,1997.0,73.0,3.0,0,0,0,0
7659,0,0,2351.0,70.0,3.0,0,0,0,0
7660,0,3,2351.0,67.0,3.0,0,0,0,0
7661,0,0,1796.0,74.0,3.0,0,0,0,0
7662,0,2,4398.0,74.0,3.0,0,0,0,0
7663,0,0,3950.0,74.0,3.0,0,0,0,0
7664,0,2,3498.0,73.0,3.0,0,0,0,0
7665,0,0,1498.0,70.0,3.0,0,0,0,0
7666,0,3,1769.0,71.0,3.0,0,0,0,0
7667,0,0,1769.0,73.0,3.0,0,0,0,0
7668,0,0,1769.0,73.0,3.0,0,0,0,0
7669,0,0,2184.0,75.0,3.0,0,0,0,0
7670,0,2,2184.0,75.0,3.0,0,0,0,0
7671,0,25,1769.0,72.0,3.0,0,0,0,0
7672,0,26,1769.0,68.0,3.0,0,0,0,0
